x,y,z,label,text_snippet
-7.1685543,1.0509014,-2.6243515,anger,i was feeling frustrated...
-6.482866,4.4008203,-0.7125947,fear,i email authors about interviews i feel a little i...
16.078575,-3.401104,0.3421602,surprise,i can remember i feel especially impressed to star...
15.829826,-3.3379412,1.3592572,joy,i am feeling extremely pleased with myself and i d...
15.196043,-4.271063,1.3120265,joy,i feel pretty pleased about all day i was worried ...
-9.798719,-2.6918056,3.2913852,sadness,i know that i am even more unworthy to facilitate ...
-11.285744,-4.2084394,-1.2408924,fear,i feel helpless because i cant protect my family h...
12.236197,4.275847,1.3313556,joy,i am feeling is valuable yet everyone learns and c...
-9.422783,-4.141851,2.8483713,anger,i can literally feel a hateful glare directed at m...
-10.04265,-2.3463345,0.5535105,sadness,ill feel terrible in the end i dont know why i cho...
16.2338,2.6611142,-0.7296962,joy,i decided to try the zipline in picnic grove since...
-10.4787245,-2.048485,-1.2276957,anger,i just feel left out hated extra...
-9.703657,2.0597444,4.7872643,sadness,i tell her how i feel i ll be punished...
15.890587,-2.2392735,-3.5784512,joy,i feel that the cool breeze is coming soon...
6.981935,0.3088003,-0.7515594,sadness,im feeling listless i like to go back to this musi...
0.72402096,6.606474,2.275104,love,im honest i had already began to feel that i liked...
17.567928,-3.0797899,0.21755889,joy,i feel assured that the future of online entertain...
-9.189988,-3.470091,0.04775914,surprise,i cannot begin trying to understand how it must fe...
-5.801862,-2.898964,-0.21468917,sadness,i get the feeling that the few kids that i hated s...
-7.3308144,-0.9801075,-0.084091716,anger,i end up feeling very rushed and exhausted by the ...
-9.252867,-3.9692054,-4.587263,sadness,ive been feeling an awful lot lately...
14.563021,-7.003169,2.9034412,joy,i feel so incredibly graceful and sexy in this pos...
11.5401535,-4.352011,-1.1899494,joy,i still can t get over the fact that i feel absolu...
10.771445,-4.137584,-3.494467,sadness,i was actually happy to hear this because id been ...
-2.6787922,2.882052,-1.911207,joy,finding out that i am not ill not seriously...
5.1231465,-3.6380284,-0.9157092,sadness,i love you all d pagetitle superman mereka penyeri...
-10.495911,-3.3947067,2.0709598,sadness,i feel like i was abused raped defiled...
-9.369174,-1.0474168,0.4711617,anger,i was more irritable i went from having a million ...
-9.785272,-1.308356,2.1592407,sadness,i cant help but feel that bioware have missed an o...
-6.583396,-2.0098293,-0.4972056,sadness,i even remember trying them on last year and feeli...
-8.630104,2.4828837,1.3807623,fear,i think maybe the person gives a fake hope just be...
-2.410639,7.6890345,2.098591,joy,i feel that way about popular culture...
-6.172214,0.6463381,2.2576725,anger,i could go on further but i feel like i ve torture...
1.5797106,5.8145175,-1.4845253,surprise,i have talked about it too much i feel here is a v...
15.7775345,-6.4993258,1.3454614,joy,i feel so appreciative of the rights that i have a...
-4.5617285,-0.05316401,-5.5747385,sadness,i am feeling stressed...
4.3413353,4.6071134,1.0794816,joy,i have a feeling his idea of keeping me entertaine...
15.791297,-6.6437044,1.796326,joy,i walk around the farm i always feel so peaceful i...
-9.422077,-4.878483,-0.7268872,sadness,i feel horrible most of the time...
-6.556816,1.6791297,-0.9628398,sadness,i wont feel sorry for leaving you behind...
-10.089629,-2.250409,-0.6721207,sadness,i listen to this song i can feel a sorrowful atmos...
-6.268035,2.995715,0.9983065,love,i struggled with feeling like myself because mysel...
8.312663,4.897794,0.9328255,joy,i may resurrect when im feeling more generous i di...
-6.756533,-4.203157,-4.1859026,sadness,i am feeling emotionally and physically exhausted...
14.965366,-3.3144662,-0.4267046,joy,when i received the first year results as the firs...
3.3182724,6.584025,-0.8204846,anger,i know it signifies him feeling not dangerous secu...
-9.829463,-2.8488715,3.162996,sadness,i feel terrible for having snapped at him...
-10.463435,-1.1679792,0.8661435,fear,i feel unsure because my financial future thanks t...
15.825494,-4.276667,3.4230013,joy,i feel honoured to wear this one...
-9.258824,-3.2015283,-2.069545,sadness,i feel lethargic and i find no more reason to move...
-8.239007,1.1294047,0.9985692,sadness,i don t want him to feel disrespected or unloved...
14.68504,-7.245865,1.4601349,joy,im feeling damn fantastic...
-2.4210227,3.7111487,0.8541737,sadness,i forgive myself for accepting and allowing myself...
-4.0447435,-0.34592256,-1.8437343,sadness,ive been thinking about it because recently theres...
-10.522478,-1.0600746,0.08837599,sadness,i feel kind of sorry for her...
-10.019141,-2.9854484,-2.2030425,joy,i doubt any of the stress and grief that i feel wi...
-10.086077,-2.4934442,1.6966414,joy,i feel valued scores tracking terribly low...
4.2219057,-0.12642094,-2.999686,anger,i was feeling pretty cranky this morning and stopp...
13.757226,-4.8280063,0.8629264,joy,i envy those couple who cant wait to get married a...
16.211699,2.3676307,-0.97012085,love,i feel the time at hand my beloved signals his agr...
-9.584518,-3.2758305,-1.2286564,fear,im still feeling shaky i realized that i felt into...
-7.8393297,-0.6051694,2.925856,sadness,i should feel ashamed...
-7.3203883,-0.9939982,-1.1738087,sadness,i feel so guilty...
-8.088642,0.18220885,1.0319403,sadness,i feel like not enough people my age actually thin...
-3.3034303,3.518389,0.8102998,surprise,i notice i jump when i feel anything in my hair wh...
-6.613986,-1.3664314,-5.366761,sadness,i feel like a blank sheet...
-8.972667,-3.2336643,-0.027266845,sadness,i need these crutches but i feel like i cant help ...
-9.004899,-0.39511833,0.14571741,fear,i feel like by being so timid ive lost a lot of op...
9.387696,8.095453,-0.58773893,surprise,i wander into the depths of the markets because i ...
15.959844,-5.9632664,0.6929083,joy,i feel like a positive ball of inspiration...
4.2124915,3.8750243,-2.5767744,fear,im not feeling frantic yet so instead i am going t...
-9.321535,-0.8918085,-0.934428,anger,im feeling rushed and like i should have planned c...
-5.2920675,2.25738,2.046603,joy,i shook it off as we walked into the expansive bei...
-6.688854,0.24125735,1.0190954,anger,i have swung between feeling resentful that others...
9.319017,-1.2088281,-3.7174344,sadness,i started this off feeling a little melancholy but...
17.763071,-3.7183437,1.0236056,love,i am raising funds for the jag foundation jointly ...
-9.684908,0.2139522,2.207107,fear,i can think of to quit are not based on my own nee...
6.0888677,4.029176,1.2290303,joy,i feel i have to write about it it was truly innoc...
-7.323772,2.9247677,0.26671317,sadness,i fully understand the frustration that many fans ...
-8.912793,-3.0114074,-0.044878177,sadness,i managed to put a stop to all the things i had be...
-10.538024,-3.415428,-4.9625683,sadness,i have been feeling lonely and isolated lately...
1.6430861,6.7223387,1.6666667,love,i feel like ive gone out of my way to be particula...
-9.416,-5.1313257,0.5144458,sadness,i feel like a useless bastard...
14.040614,-0.83204144,0.6167455,joy,i feel pretty in transition...
12.471328,-0.6505992,-0.14713977,anger,i have a reminder of the joy and peace i feel in h...
-2.5399494,2.6459906,2.3844943,love,i ain t shot a bitch since this morning so i m fee...
-7.0625396,-0.20068017,0.035893317,joy,i didnt feel i had put in half the effort or time ...
4.9150033,2.1193492,-2.868516,joy,i was back at the gym doubling up on classes and f...
-7.0176024,-1.402821,-3.4649012,sadness,id feel completely lost without him...
-0.21241286,3.2018106,-2.5801582,sadness,i could feel it but it didnt hurt...
-0.73212796,5.585559,-0.51282996,sadness,i do hope that some simply transferred to another ...
-9.830156,-1.3828795,1.6306375,anger,i feel myself being sucked back in and this viciou...
15.382053,-0.73818386,-0.40826744,joy,i really do feel giggly...
-8.677128,0.8053149,3.3955228,anger,i feel to you or dad because dad is pissed about t...
-7.0442863,0.178758,-5.7572227,sadness,i was starting to feel a little stressed...
15.501583,0.3811548,-0.23554978,fear,i reach for your hand feel its warmth sense a stra...
13.963537,-6.1445146,2.063794,love,i feel youre faithful over me as i sing amp worshi...
-6.715116,0.9123573,3.3374076,anger,i guess i feel irritated when great music gets ign...
-6.1945553,0.6754304,-0.49237174,anger,i get home i laze around in my pajamas feeling gro...
-10.443322,-0.60942656,0.8420294,sadness,i especially feel this way because someone who i t...
-1.806767,-0.95983785,0.66950315,joy,i feel like i have to pee already just thinking ab...
5.873828,8.02191,-0.31253937,fear,i would feel strange describing it but if anyone i...
-8.515095,-0.07651338,1.2131768,love,i feel like i betrayed my ex like i still need to ...
-7.7959514,-0.0606985,-1.4959435,sadness,i feel burdened by the desire to do something but ...
-7.65653,3.2520292,-1.6757691,fear,i feel a bit hesitant about the whole thing given ...
-7.037441,4.7366295,-2.116523,fear,im feeling somewhat indecisive about what to do in...
15.050815,-1.1464126,1.6832894,joy,i feel extremely proud to live in a country where ...
-9.151888,-0.08643023,0.078499325,joy,i understand because of what but even towards the ...
-10.403434,-5.1130085,0.34179997,anger,i am not okay with feeling annoyed at myself and a...
-8.881266,0.90993387,2.2365727,fear,i don t feel like i m being pressured to do anythi...
-8.534016,-2.635765,-3.0858772,sadness,i feel its gonna start aching again when the rainy...
-9.809045,-3.1850264,2.562373,anger,i feel like i am i the only one out there who is a...
-3.277116,4.087466,-3.0366025,sadness,i feel lethargic and unmotivated in the mornings t...
-10.505449,-2.5629005,0.37367338,sadness,i feel like all the unsuccessful endeavors in my f...
-4.3300204,5.8787565,-2.5798833,fear,i asked feeling hesitant...
-9.914246,-1.5663832,1.3359721,sadness,i feel like she is more embarrassed that anything ...
-10.130257,-1.2124012,-2.8780975,surprise,i still feel slightly strange with sorrow but i kn...
-2.934582,3.8351362,2.092766,anger,i feel like this could be a dangerous topic if any...
-2.6318145,5.481013,0.35482246,love,i had just bought some stuff in guardian for conte...
-0.2526065,7.9134684,-0.4558442,sadness,im wondering why i feel submissive sometimes more ...
9.625022,4.5490475,-0.21676713,fear,i havent exactly gone for a spin around the block ...
-3.616348,0.750315,0.656535,surprise,i might go out of existance i smile pick up my pen...
2.8402205,3.6898496,-3.5051355,sadness,i feel a bit of sadness or loss i just remind myse...
-6.1947846,4.855393,3.2250645,joy,i feel as if work that doesnt have a sort of depth...
12.877609,-1.9361913,-1.151137,joy,i feel safe and warm and there s lots of sunshine ...
-10.040152,-2.8173802,-0.06818134,joy,i dunno where that feeling came from and im not te...
5.726816,5.422116,-0.116932705,surprise,i cant help feeling curious you know after all ive...
-3.6295283,0.48850933,1.114895,love,i completely feel sympathetic for my children that...
13.805494,5.137695,1.603699,joy,i haul of each to the lava planet and export them ...
-10.415201,0.6966398,2.5884786,love,i feel like someone is being judged harshly not ac...
-5.5858774,1.0077455,-2.4252443,sadness,i remember feeling so lonely as a child in my room...
-9.626523,-2.9978778,0.02788912,anger,i already feel the atmosphere around it seems dang...
16.105001,-5.977036,-0.1134994,joy,i like my new bunnysuit when i wear it i feel cute...
-7.3031006,-0.5537019,2.1120088,sadness,i know i have been affected by it and the importan...
-11.331926,-3.744344,1.2946296,anger,i often feel very angry seeing these things around...
13.704726,-5.452837,1.2778616,joy,i really didnt feel like going to yet another wome...
-7.9532695,2.1546354,0.24969745,sadness,i feel like im taking up some more needy persons p...
16.913168,-4.900472,2.1182075,joy,i was bopping around the house yesterday singing t...
-4.814593,6.798139,2.7490578,love,i feel like i dont honestly know which bits of the...
12.512032,1.1856756,-2.265564,joy,i get some exercise and feel like im doing somethi...
13.343071,-4.110427,-0.059952646,love,i am blue i try to imagine his smile and even thou...
4.034234,3.0496314,-1.9939349,fear,i was feeling restless no one was home and it was ...
-9.093944,-0.22724159,2.2169843,sadness,i have to do what i have to do i feel like a littl...
-8.730316,2.045291,2.3631818,sadness,i feel can be bad for some can we talk about overs...
15.059401,-1.0285536,1.0656043,joy,i am pleased that only pgce qualified teachers can...
16.033415,-4.7588873,-0.09905099,surprise,i feel enthralled by the lyrics and the rhythm...
-9.976851,-1.8651533,3.4132552,fear,i try that i just feel that im being judged by eye...
-7.174263,-0.7069223,4.4648275,anger,i never kissed a guy because every time i d try i ...
8.859893,5.4518857,-2.6702304,joy,i take it that taylor has apprised you of the late...
2.3248358,6.973624,1.0668417,love,i counsel people who are in abusive relationships ...
14.191841,3.8995194,-2.595717,joy,i read her novels to make me feel relaxed...
-9.889106,-2.6515803,0.9890749,sadness,i was feeling so regretful i didnt get it the othe...
-3.0168664,2.276542,1.9750675,joy,i know a lot of people are whining that a first bo...
